2025-09-15 15:14:32,718; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:20:51,664; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:20:51,664; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:20:51,664; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:20:51,664; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:20:51,664; WARNING; Unknown indicator type: urls
2025-09-15 18:20:51,664; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:21:01,455; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:21:01,456; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:21:01,457; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:21:01,457; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:01,457; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:01,457; WARNING; Unknown indicator type: urls
2025-09-15 18:21:01,457; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:21:14,389; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:21:14,390; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:21:14,391; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:21:14,391; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:14,391; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:14,391; WARNING; Unknown indicator type: urls
2025-09-15 18:21:14,391; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:21:56,927; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:21:56,929; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:21:56,929; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:21:56,929; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:56,929; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:21:56,929; WARNING; Unknown indicator type: urls
2025-09-15 18:21:56,929; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:21:56,932; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:22:27,807; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:22:27,807; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:22:27,807; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:22:27,807; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:22:27,807; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:22:27,807; WARNING; Unknown indicator type: urls
2025-09-15 18:22:27,807; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:22:27,811; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:23:32,445; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:23:32,446; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:23:32,447; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:23:32,447; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:23:32,447; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:23:32,447; WARNING; Unknown indicator type: urls
2025-09-15 18:23:32,447; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:23:32,449; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:23:39,289; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:23:39,289; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:23:39,289; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:23:39,289; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:23:39,289; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:23:39,289; WARNING; Unknown indicator type: urls
2025-09-15 18:23:39,289; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:23:39,289; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:37:33,861; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:37:33,861; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:37:33,861; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:37:33,861; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:37:33,861; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:37:33,861; WARNING; Unknown indicator type: urls
2025-09-15 18:37:33,861; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:38:15,215; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:38:15,215; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:38:15,215; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:38:15,215; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:38:15,215; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:38:15,215; WARNING; Unknown indicator type: urls
2025-09-15 18:38:15,215; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:40:13,352; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:40:13,356; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:40:13,356; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:40:13,356; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:40:13,356; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:40:13,356; WARNING; Unknown indicator type: urls
2025-09-15 18:40:13,356; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:40:28,711; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:40:28,711; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:40:28,711; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:40:28,711; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:40:28,711; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:40:28,711; WARNING; Unknown indicator type: urls
2025-09-15 18:40:28,711; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:41:14,306; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:41:14,307; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:41:14,307; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:41:14,307; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:14,307; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:14,307; WARNING; Unknown indicator type: urls
2025-09-15 18:41:14,307; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:41:23,489; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:41:23,490; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:41:23,490; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:41:23,490; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:23,490; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:23,490; WARNING; Unknown indicator type: urls
2025-09-15 18:41:23,490; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:41:41,268; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:41:41,268; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:41:41,268; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:41:41,268; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:41,268; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:41:41,268; WARNING; Unknown indicator type: urls
2025-09-15 18:41:41,268; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:42:15,136; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:42:15,136; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:42:15,136; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:42:15,136; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:15,136; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:15,136; WARNING; Unknown indicator type: urls
2025-09-15 18:42:15,136; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:42:23,563; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:42:23,563; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:42:23,563; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:42:23,563; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:23,563; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:23,563; WARNING; Unknown indicator type: urls
2025-09-15 18:42:23,563; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:42:56,895; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:42:56,895; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:42:56,895; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:42:56,895; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:56,895; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:42:56,895; WARNING; Unknown indicator type: urls
2025-09-15 18:42:56,895; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:42:56,895; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:42:56,895; INFO; File loaded: history/source_alert_sen-001.json
2025-09-15 18:42:56,911; INFO; Alert analysis output to file: out/incidents/sen-001.log.json
2025-09-15 18:44:12,597; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:44:12,597; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:44:12,597; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:44:12,597; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:44:12,597; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:44:12,597; WARNING; Unknown indicator type: urls
2025-09-15 18:44:12,597; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:44:12,597; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:44:12,597; INFO; File loaded: history/source_alert_sen-001.json
2025-09-15 18:44:49,810; INFO; Alert file path: alerts/sentinel.json
2025-09-15 18:44:49,810; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-15 18:44:49,810; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-15 18:44:49,810; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:44:49,810; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-15 18:44:49,810; WARNING; Unknown indicator type: urls
2025-09-15 18:44:49,810; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-15 18:44:49,810; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-15 18:44:49,810; INFO; File loaded: history/source_alert_sen-001.json
2025-09-15 18:44:49,810; INFO; Alert analysis output to file: out/incidents/sen-001.log.json
2025-09-16 13:00:13,861; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:00:13,876; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:00:13,876; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:00:13,876; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:00:13,876; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:00:13,876; WARNING; Unknown indicator type: urls
2025-09-16 13:00:13,876; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-16 13:00:13,897; INFO; Alert triaged: severity=100, classification=Critical, suppressed=False
2025-09-16 13:00:13,897; INFO; File loaded: history/source_alert_sen-001.json
2025-09-16 13:00:13,907; INFO; Alert analysis output to file: out/incidents/1.json
2025-09-16 13:05:59,664; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:05:59,664; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:05:59,668; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:05:59,668; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:05:59,668; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:05:59,668; WARNING; Unknown indicator type: urls
2025-09-16 13:05:59,668; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-16 13:06:13,732; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:06:13,741; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:06:13,741; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:06:13,741; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:06:13,741; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:06:13,741; WARNING; Unknown indicator type: urls
2025-09-16 13:06:13,741; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-16 13:06:42,673; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:06:42,675; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:06:42,675; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:06:42,675; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:06:42,675; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:06:42,675; WARNING; Unknown indicator type: urls
2025-09-16 13:06:42,675; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-16 13:07:40,827; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:07:40,831; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:07:40,831; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:07:40,831; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:07:40,831; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:07:40,831; WARNING; Unknown indicator type: urls
2025-09-16 13:07:40,831; INFO; Indicator enriched: {'type': 'sha256', 'value': [{'7b1f4c2d16e0a0b43cbae2f9a9c2dd7e2bb3a0aaad6c0ad66b341f8b7deadbe0': [{'source': 'reversinglabs', 'risk': 'malicious', 'score': 95}]}]}
2025-09-16 13:08:22,021; INFO; Alert file path: alerts/sentinel.json
2025-09-16 13:08:22,024; INFO; Enrichment source file loaded: sources/ioc_list.json
2025-09-16 13:08:22,024; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}]}]}
2025-09-16 13:08:22,024; INFO; Indicator enriched: {'type': 'ipv4', 'value': [{'1.2.3.4': [{'source': 'anomali', 'risk': 'suspicious', 'score': 80}, {'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:08:22,024; INFO; Indicator enriched: {'type': 'domains', 'value': [{'bad.example.net': [{'source': 'defender_ti', 'risk': 'malicious', 'score': 92}]}]}
2025-09-16 13:08:22,024; WARNING; Unknown indicator type: urls
